Temperature_C,Heart_Rate_BPM,Vomiting,Diarrhea,Lethargy,Pain_Vocalization,Pale_Gums,Seizure,Abdominal_Distension,Urgency_Level
38.6,100,1,0,1,0,0,0,0,1
38.2,62,0,0,1,0,0,0,0,0
38.6,164,0,0,0,0,1,0,0,2
38.2,82,1,0,0,0,0,0,0,0
38.4,60,0,0,0,0,1,0,0,2
38.8,58,0,0,1,0,0,0,0,0
39.1,113,1,1,1,0,0,0,0,1
39.0,104,0,1,1,0,0,0,0,0
37.5,81,0,0,1,0,0,0,0,0
38.9,75,1,0,1,1,1,0,0,2
37.3,105,0,1,0,0,0,0,0,0
38.5,106,0,0,0,0,0,0,0,0
39.5,136,1,0,1,0,0,0,0,1
39.9,105,0,1,1,0,0,0,0,1
38.4,85,0,1,0,0,0,0,0,0
39.0,76,0,0,0,0,0,0,0,0
37.9,76,0,0,0,0,0,0,0,0
38.1,72,0,0,0,0,0,1,0,2
37.8,108,1,0,0,0,0,0,0,0
38.6,97,0,0,0,0,0,0,0,0
39.7,79,0,0,1,1,0,0,0,1
39.4,85,0,0,0,0,0,0,0,0
39.8,106,0,0,1,0,0,0,0,1
39.2,102,0,0,0,0,0,0,0,0
38.9,102,0,0,1,0,0,0,0,0
37.5,87,1,0,1,0,0,0,0,1
38.3,101,0,0,0,0,0,0,0,0
38.6,100,1,0,0,0,0,0,0,0
38.1,89,0,1,0,0,0,0,0,0
37.8,69,0,0,0,0,0,0,0,0
38.4,109,0,0,0,0,0,0,0,0
38.4,76,1,0,0,0,0,0,0,0
38.7,80,1,0,1,0,0,0,0,1
37.2,126,0,1,1,0,0,0,0,0
38.5,92,0,0,0,0,0,0,0,0
38.3,80,0,0,1,0,0,0,0,0
38.7,145,0,0,1,0,0,0,0,0
38.1,124,0,0,0,0,0,0,0,0
38.3,80,0,0,1,1,0,0,0,1
36.7,120,0,0,0,0,0,0,0,2
38.8,128,1,1,0,0,0,0,0,1
39.1,60,0,0,0,0,0,0,0,0
38.0,103,0,1,0,0,1,0,0,2
39.8,80,0,0,0,0,0,0,0,1
37.4,117,0,0,0,0,0,0,0,0
39.2,129,0,0,1,0,0,0,0,0
37.7,102,1,0,0,0,0,0,0,0
39.1,97,1,0,1,0,0,0,0,1
39.8,116,1,1,1,0,0,0,0,1
39.7,73,1,0,1,0,0,0,0,1
40.0,109,0,0,1,0,0,0,0,1
39.4,124,0,0,1,0,0,0,0,0
38.9,130,0,1,0,0,0,1,0,2
37.2,134,1,0,0,0,0,0,0,0
40.3,68,0,0,1,0,0,0,0,1
39.2,104,0,0,0,0,0,0,0,0
38.6,100,0,1,0,0,0,0,0,0
37.4,131,0,0,0,0,0,0,0,0
38.4,136,0,0,0,1,0,0,0,1
40.0,74,0,0,1,1,0,0,0,1
39.0,107,0,0,0,0,0,0,0,0
38.5,122,1,1,0,0,1,0,0,2
38.7,58,0,1,0,0,0,0,0,0
38.3,110,0,0,0,0,0,0,0,0
37.5,77,0,0,0,0,0,0,0,0
37.9,101,0,0,0,0,0,0,0,0
36.6,143,0,0,0,1,0,0,0,2
39.2,129,0,1,1,0,0,0,0,0
39.2,68,0,0,0,1,0,0,0,1
39.9,97,0,0,1,0,0,0,0,1
39.1,105,0,0,1,0,0,0,0,0
38.5,108,1,1,0,0,0,0,1,2
37.8,112,0,0,0,0,0,0,0,0
37.9,109,0,0,0,0,0,0,0,0
38.7,135,0,1,0,0,0,0,0,0
39.7,135,0,0,1,0,0,0,0,0
39.3,79,0,0,0,0,0,0,0,0
37.5,74,0,1,0,1,0,0,0,1
39.2,69,0,0,0,0,0,0,0,0
38.4,102,0,0,0,0,0,0,0,0
36.2,119,0,0,0,0,0,0,0,2
39.1,149,0,1,1,0,0,0,0,0
38.3,102,0,0,1,0,0,0,0,0
38.7,98,1,1,1,0,0,0,1,2
39.5,85,1,0,1,0,0,0,0,1
38.5,103,1,0,0,0,0,0,0,0
39.2,108,0,0,0,0,0,0,0,0
38.5,69,0,0,0,0,0,0,0,0
38.6,121,1,1,0,1,0,0,0,1
38.5,104,1,1,0,0,0,0,0,1
39.1,63,1,1,1,1,0,0,0,1
38.8,126,0,0,0,0,0,0,0,0
38.9,117,0,0,0,0,0,0,0,0
38.1,89,1,0,0,0,0,0,0,0
39.0,140,0,1,0,0,0,0,0,0
38.7,85,1,0,0,0,0,0,1,2
38.2,91,0,0,0,0,0,0,0,0
38.8,88,0,1,1,0,0,0,0,0
38.2,88,0,0,0,0,0,0,0,0
38.8,112,0,0,1,0,0,0,0,0
38.5,157,0,1,1,0,0,0,0,0
39.4,87,0,0,1,0,0,0,0,0
38.1,103,0,0,0,0,0,0,0,0
39.3,62,0,0,0,0,0,0,0,0
38.6,48,0,0,0,0,0,0,0,0
39.6,140,1,0,0,0,0,0,0,0
38.1,71,0,0,0,0,0,0,0,0
39.4,113,1,0,0,0,0,0,0,0
38.5,106,0,0,0,0,0,0,0,0
38.3,76,1,0,0,0,0,0,0,0
39.6,142,0,0,1,0,0,0,0,0
39.6,90,0,0,1,0,0,0,1,2
37.8,153,1,0,0,0,0,0,0,0
39.6,97,0,1,1,0,0,0,0,0
39.1,110,0,0,0,1,0,0,0,1
39.5,75,1,0,0,0,0,0,0,0
37.9,89,0,0,1,0,0,0,0,0
39.4,98,0,1,1,0,0,0,0,0
39.5,114,0,0,1,0,0,0,0,0
39.6,109,0,0,1,0,1,0,0,2
39.0,38,0,1,0,0,0,0,0,0
38.0,120,0,1,1,0,0,0,0,0
37.8,95,0,1,1,1,0,0,0,1
37.9,100,0,1,0,0,0,0,0,0
38.9,121,0,0,0,0,0,0,0,0
39.7,66,0,1,1,0,0,0,0,0
38.8,89,0,0,1,0,0,0,0,0
37.6,80,0,1,1,0,0,0,0,0
38.1,59,0,0,0,0,0,0,0,0
38.2,130,0,0,0,0,0,0,0,0
38.9,92,0,0,0,0,0,0,0,0
39.4,111,0,0,0,0,0,0,0,0
39.5,103,0,1,0,0,0,0,0,0
38.1,53,1,1,1,1,0,0,0,1
38.7,75,1,0,1,0,1,0,0,2
39.5,124,0,0,1,0,0,0,0,0
38.9,119,0,0,0,0,0,0,0,0
39.4,94,0,0,0,0,0,0,1,2
37.8,66,0,0,0,0,0,0,0,0
37.5,135,1,0,0,0,0,0,0,0
39.2,68,0,0,1,0,0,0,0,0
37.4,112,0,0,0,0,0,0,0,0
39.0,98,0,1,0,0,0,0,0,0
38.9,108,0,0,1,0,0,0,0,0
38.1,67,0,1,0,0,0,0,0,0
37.3,115,0,0,1,0,0,0,0,0
38.9,52,1,0,0,1,0,0,0,1
38.9,120,0,0,0,0,0,0,0,0
39.1,51,0,1,1,0,0,0,0,0
38.3,155,0,0,1,0,0,0,0,0
38.3,110,0,0,0,0,0,0,0,0
37.0,145,0,0,1,0,0,0,0,0
37.6,123,0,0,0,0,0,0,0,0
38.7,97,0,0,0,0,0,0,0,0
37.5,116,1,1,1,0,0,0,0,1
39.3,95,0,0,1,0,0,0,0,0
38.4,75,0,0,0,0,0,0,0,0
39.4,66,0,0,0,0,0,0,0,0
38.1,92,0,1,0,0,0,0,0,0
38.6,97,0,0,0,0,0,0,0,0
37.9,112,1,0,0,0,0,0,0,0
38.0,91,0,0,0,0,0,0,0,0
38.2,137,0,0,0,0,0,0,0,0
38.8,81,0,0,1,0,0,0,0,0
37.7,75,0,0,0,0,0,0,0,0
39.8,92,0,1,1,0,0,0,0,1
38.0,90,0,1,1,0,0,0,0,0
38.1,123,0,1,0,0,0,0,0,0
40.1,98,0,1,1,0,1,0,0,2
38.9,60,0,1,0,0,0,0,0,0
39.5,126,0,1,0,0,0,0,0,0
39.7,58,0,0,1,0,0,0,0,0
39.6,83,0,0,1,0,0,0,0,0
38.7,145,0,0,1,0,0,0,0,0
38.5,114,1,0,0,1,0,0,0,1
41.1,115,1,0,0,0,0,0,0,2
39.0,88,0,0,0,0,0,0,0,0
37.3,96,0,0,1,0,0,0,0,0
37.6,91,1,0,1,0,0,0,0,1
38.4,113,1,1,0,1,0,0,0,1
37.8,77,0,1,1,0,0,0,0,0
38.8,130,1,1,0,0,0,0,0,1
38.1,108,0,1,1,0,0,0,0,0
37.8,129,0,0,1,0,0,0,0,0
39.0,149,0,0,1,0,0,0,0,0
38.0,86,0,1,0,0,0,0,0,0
37.9,73,0,1,1,0,0,0,0,0
36.8,110,0,0,1,0,0,0,0,2
38.1,94,0,1,1,0,0,0,0,0
39.1,113,0,1,0,0,0,0,0,0
39.8,112,1,0,0,0,0,0,0,1
39.6,76,0,0,0,1,0,0,0,1
38.6,115,1,0,0,0,0,0,0,0
37.4,111,0,0,1,0,0,0,0,0
38.6,123,1,0,1,0,0,0,0,1
38.9,75,1,0,0,0,0,0,0,0
38.2,100,0,0,0,0,0,0,0,0
38.4,107,0,0,0,0,0,0,0,0
40.7,82,0,1,0,0,0,0,0,2
39.1,150,0,0,1,0,0,0,0,0
38.4,88,0,0,1,0,0,0,0,0
38.0,94,0,0,0,0,1,0,0,2
39.3,86,1,1,1,1,0,0,0,1
38.7,98,1,0,0,0,0,0,0,0
39.4,148,1,0,0,0,0,0,0,0
38.4,107,0,0,1,0,0,0,0,0
38.7,102,0,0,1,0,0,0,0,0
38.8,119,0,0,0,1,0,0,0,1
38.6,156,0,1,1,0,0,0,0,0
38.6,83,1,0,0,0,0,0,0,0
38.2,125,0,0,0,0,0,0,0,0
39.6,134,0,0,1,1,0,0,0,1
38.2,73,1,0,0,0,0,0,0,0
40.3,121,0,0,0,0,1,0,0,2
37.1,96,1,0,0,0,1,0,0,2
37.9,142,0,1,0,0,0,0,0,0
40.2,92,0,0,0,0,0,0,0,1
39.0,76,0,0,0,0,0,0,0,0
39.6,142,0,0,1,0,0,0,0,0
38.3,100,1,0,0,0,1,0,0,2
39.3,109,0,0,0,0,0,0,0,0
38.4,101,0,0,0,0,0,0,0,0
38.6,157,0,0,0,0,0,0,0,0
38.4,54,0,0,0,0,0,0,0,0
39.4,94,0,1,1,0,0,0,0,0
37.3,57,0,0,0,0,0,0,0,0
40.1,77,0,1,1,0,0,0,0,1
39.2,98,0,0,0,1,0,0,0,1
39.0,108,0,0,0,0,0,0,0,0
38.6,115,0,0,0,0,0,0,0,0
40.1,76,1,0,0,0,0,0,0,1
38.7,92,0,0,1,1,0,0,0,1
39.9,75,1,0,0,1,0,0,0,1
38.6,96,0,0,0,0,0,0,0,0
38.5,93,1,0,0,1,0,0,0,1
38.9,131,1,0,1,0,1,0,0,2
38.0,110,0,0,0,0,0,0,0,0
39.9,84,1,1,1,0,0,0,0,1
38.2,74,0,1,0,0,1,0,0,2
39.1,90,1,0,0,0,0,0,0,0
39.4,113,0,0,1,0,0,0,0,0
38.4,90,0,0,0,0,0,0,0,0
38.1,73,0,0,0,0,0,0,0,0
39.9,92,0,0,0,0,0,0,0,1
39.3,113,0,0,1,0,0,0,0,0
40.8,97,0,0,1,0,0,0,0,2
39.1,85,0,0,0,1,0,0,0,1
39.0,116,0,0,0,0,0,0,0,0
39.6,66,1,1,0,0,0,0,0,1
38.9,79,0,0,1,1,0,0,0,1
38.0,100,0,0,1,0,0,0,0,0
39.6,158,0,0,0,0,0,0,0,0
38.4,76,0,0,0,0,0,0,0,0
38.4,99,0,0,0,0,0,0,0,0
38.0,81,0,0,0,0,0,0,0,0
38.7,108,0,1,1,0,0,0,0,0
38.7,82,0,1,1,0,0,0,0,0
38.3,128,0,0,0,0,0,0,0,0
39.1,129,0,1,0,0,0,0,0,0
39.7,67,0,0,0,0,1,0,0,2
38.7,131,0,0,0,0,0,0,0,0
38.5,85,0,0,0,0,0,0,0,0
38.9,108,0,0,0,0,0,0,0,0
39.4,90,0,0,1,0,0,0,0,0
39.2,113,1,1,0,0,0,0,0,1
39.4,100,1,1,1,0,0,0,0,1
38.5,163,1,0,1,0,0,0,0,1
38.6,140,0,1,0,0,0,0,0,0
38.6,123,0,0,0,0,0,0,0,0
38.2,91,0,1,1,0,0,0,0,0
39.1,132,0,0,0,0,0,0,0,0
35.6,84,0,0,1,0,0,0,0,2
40.1,70,0,1,0,0,0,0,0,1
38.9,122,0,1,0,0,0,0,0,0
37.6,135,1,0,0,0,0,0,0,0
37.1,94,0,1,0,0,0,0,0,0
40.1,147,0,0,0,0,0,0,0,1
37.9,102,0,0,0,0,0,0,0,0
39.3,85,0,0,0,0,0,0,0,0
38.4,84,0,0,0,0,0,0,0,0
37.2,123,0,0,0,0,0,0,0,0
38.8,125,0,0,0,0,0,0,0,0
38.5,105,0,0,1,0,0,0,0,0
37.7,145,1,0,0,1,0,0,1,2
38.4,109,0,0,1,0,0,0,0,0
39.4,93,1,0,0,0,0,0,0,0
38.0,104,1,1,0,0,0,0,0,1
37.5,84,0,1,0,0,1,0,0,2
40.8,157,1,0,1,0,0,0,0,2
38.9,105,0,0,1,0,0,0,0,0
37.7,81,1,1,0,0,0,0,0,1
39.0,85,0,1,0,0,0,0,0,0
38.7,59,0,0,0,0,0,0,0,0
38.1,66,1,0,0,0,0,0,0,0
39.7,98,1,1,0,0,1,0,0,2
40.5,102,1,0,0,0,0,0,0,1
38.4,112,0,1,0,0,1,0,0,2
37.4,127,0,0,0,0,0,0,0,0
38.9,88,0,1,0,0,0,0,0,0
38.0,69,0,0,1,1,0,0,0,1
37.8,92,0,0,1,0,0,0,0,0
38.7,100,0,0,1,1,0,0,0,1
38.1,111,1,0,1,0,0,0,0,1
38.9,76,1,0,0,0,0,0,0,0
39.4,80,1,0,0,0,0,0,0,0
38.8,83,0,0,1,0,0,0,0,0
37.8,134,0,0,0,0,0,0,0,0
39.1,116,0,0,0,0,0,0,0,0
38.1,114,0,1,1,0,0,0,0,0
38.6,86,1,0,1,0,0,0,0,1
37.8,107,0,0,1,0,0,0,0,0
37.4,91,0,0,0,0,0,0,0,0
38.9,107,0,0,0,0,0,0,0,0
38.2,126,0,0,0,0,0,0,0,0
39.2,86,1,0,0,1,0,0,0,1
38.6,107,1,0,0,0,0,0,0,0
38.7,103,0,1,0,0,0,0,0,0
38.2,92,0,0,1,1,0,0,0,1
38.0,99,1,0,0,0,0,0,0,0
37.6,122,0,0,0,0,1,0,0,2
38.6,133,1,0,0,0,0,0,0,0
38.8,128,0,0,1,0,0,0,0,0
37.7,89,0,0,0,0,0,0,0,0
37.1,110,1,0,0,0,0,0,1,2
38.8,41,0,0,0,0,0,0,0,0
40.2,87,0,0,1,0,0,0,0,1
39.0,110,0,0,1,0,1,0,0,2
39.0,91,0,1,1,0,0,0,0,0
38.7,88,0,0,0,0,0,0,0,0
38.7,125,0,0,1,1,0,0,0,1
39.2,91,0,1,0,0,1,0,0,2
38.4,106,0,0,1,0,0,0,0,0
39.0,110,0,1,1,0,0,0,0,0
38.7,59,0,0,0,1,0,0,0,1
40.7,128,1,0,0,0,0,0,0,2
38.2,94,0,0,0,1,0,0,1,2
40.8,62,1,1,1,0,0,0,0,2
39.4,91,0,0,0,0,0,0,0,0
38.7,50,0,0,0,0,0,0,0,0
39.5,75,0,0,0,0,0,0,0,0
38.0,96,0,1,0,0,0,0,0,0
39.6,87,0,1,0,1,0,0,0,1
37.4,130,1,0,0,0,0,0,0,0
38.9,67,0,1,0,0,1,0,0,2
38.3,113,0,0,1,0,0,0,0,0
38.8,90,1,0,0,0,1,0,0,2
39.0,110,0,0,0,1,0,0,0,1
38.2,125,0,0,0,1,0,0,0,1
38.4,112,0,0,0,0,0,0,0,0
38.9,109,0,0,0,0,0,0,0,0
37.9,50,1,1,1,0,0,0,0,1
37.5,127,0,0,1,1,0,0,1,2
38.2,78,0,0,0,0,0,1,0,2
38.8,103,0,0,1,1,0,0,0,1
39.4,103,0,0,1,0,0,0,0,0
38.1,90,1,0,0,0,0,0,0,0
38.8,124,0,0,1,0,0,0,0,0
38.2,101,0,0,1,0,0,0,0,0
38.5,124,0,0,1,0,0,0,0,0
38.6,121,0,1,1,0,0,0,0,0
38.8,102,0,0,1,0,0,0,0,0
39.0,78,1,1,0,1,0,0,0,1
37.5,94,0,0,1,0,0,0,0,0
39.4,81,0,0,0,0,0,0,0,0
38.8,90,0,0,0,0,0,0,0,0
39.9,82,0,0,1,1,0,0,0,1
38.5,73,0,0,0,0,0,0,0,0
37.9,67,1,0,1,0,0,0,0,1
40.5,171,0,0,1,0,0,0,0,1
39.9,85,0,0,0,0,0,0,0,1
37.7,68,0,1,1,0,0,0,0,0
39.0,113,0,0,1,0,0,0,0,0
38.2,139,0,1,1,1,0,0,0,1
39.1,82,1,0,0,0,0,0,0,0
38.3,80,0,0,0,1,0,1,0,2
38.4,89,0,0,0,0,0,0,0,0
37.4,89,1,1,0,0,0,0,0,1
39.0,78,1,0,1,0,1,0,0,2
38.7,123,0,0,0,0,0,0,0,0
38.3,126,1,0,1,0,0,0,0,1
39.8,82,0,1,0,0,0,0,0,1
38.7,73,0,1,0,0,0,0,0,0
38.4,58,0,1,0,0,0,0,0,0
39.2,138,0,0,0,0,0,0,0,0
38.6,69,1,0,0,0,0,0,0,0
38.7,78,0,0,0,0,0,0,0,0
37.6,114,0,0,1,0,0,0,0,0
37.8,128,0,0,0,0,0,0,0,0
39.2,93,1,0,0,0,0,0,0,0
37.9,120,1,1,0,0,0,0,0,1
39.3,139,0,0,0,0,0,0,0,0
38.9,48,0,0,1,0,0,0,0,0
37.9,99,0,0,1,0,0,0,0,0
38.2,121,1,1,0,0,0,0,0,1
38.4,127,1,0,0,0,0,0,1,2
38.6,81,1,0,1,0,0,0,0,1
38.5,122,1,0,0,0,0,0,0,0
38.6,144,0,0,0,0,1,0,0,2
38.8,150,0,0,0,0,0,0,0,0
38.9,59,0,0,1,0,0,0,0,0
38.8,115,0,0,1,0,0,0,0,0
38.8,89,0,1,0,0,0,0,0,0
38.0,69,0,1,1,0,0,0,0,0
39.6,98,0,1,1,0,0,0,0,0
39.6,130,0,0,1,0,0,0,0,0
39.1,143,1,0,1,0,0,0,0,1
39.3,52,0,0,0,0,0,0,0,0
39.0,52,0,1,1,0,0,0,0,0
39.6,93,1,0,1,0,0,0,0,1
37.9,68,0,0,1,0,0,0,0,0
38.9,138,0,0,1,0,0,0,0,0
37.6,131,0,1,1,0,0,0,0,0
38.7,72,1,0,0,0,0,0,0,0
37.6,84,0,1,1,0,0,0,0,0
40.1,112,0,0,0,1,0,0,0,1
39.2,102,0,0,0,0,0,0,0,0
37.7,64,0,1,0,0,0,0,0,0
38.9,84,0,0,1,0,0,0,0,0
39.1,65,0,1,1,0,0,0,0,0
38.9,113,1,0,1,1,0,0,0,1
37.7,113,1,1,1,0,0,0,0,1
40.3,110,0,0,0,0,0,0,0,1
38.9,120,1,1,1,0,0,0,0,1
37.9,108,0,0,0,0,0,0,0,0
38.0,131,0,1,0,0,0,0,0,0
36.6,118,0,0,1,0,0,0,0,2
38.3,110,0,0,1,0,0,0,0,0
38.5,88,0,0,1,0,0,0,0,0
38.6,90,1,0,0,0,0,0,0,0
38.7,87,1,1,0,0,0,0,0,1
37.8,108,0,0,0,0,0,0,0,0
38.3,87,1,0,1,0,0,0,0,1
38.1,99,0,1,1,1,0,0,0,1
38.8,120,0,1,0,1,0,0,0,1
39.1,156,0,0,0,0,0,0,0,0
38.9,106,1,0,1,0,0,0,0,1
38.2,109,1,0,0,0,0,0,0,0
38.2,139,1,0,1,1,0,0,0,1
37.7,70,0,0,0,0,0,0,0,0
39.1,43,0,0,1,0,0,0,0,0
38.5,112,1,0,0,0,0,0,0,0
39.7,86,0,0,0,0,0,0,0,0
39.1,86,1,0,0,0,0,0,0,0
38.0,92,0,0,0,0,0,0,0,0
37.8,49,0,0,0,0,0,0,0,0
39.0,118,0,0,0,0,0,0,0,0
37.2,96,0,0,1,1,0,0,0,1
38.5,93,0,0,0,0,0,0,0,0
37.9,77,0,0,1,1,1,0,0,2
37.9,122,0,0,1,0,0,0,0,0
38.3,110,0,0,0,1,0,0,1,2
38.6,91,0,0,0,0,0,0,0,0
37.9,79,0,0,0,0,0,0,0,0
39.1,120,1,0,1,0,1,0,0,2
40.1,84,0,0,0,0,0,0,0,1
39.0,87,0,0,0,0,0,0,0,0
39.7,98,0,0,0,0,0,0,0,0
36.8,114,0,1,0,1,0,0,0,2
38.0,68,0,0,1,0,0,0,0,0
37.8,68,0,0,0,0,0,0,0,0
38.9,107,0,0,0,1,0,0,0,1
38.6,96,0,0,0,0,0,0,0,0
38.8,108,1,1,1,0,0,0,0,1
38.6,106,0,0,1,0,0,0,0,0
39.2,77,0,1,0,0,0,0,0,0
39.0,96,0,0,0,0,0,0,0,0
37.3,93,1,0,1,0,0,0,0,1
38.7,134,0,1,1,0,0,0,0,0
38.3,92,1,1,0,0,0,0,0,1
39.5,102,0,0,0,1,0,0,0,1
40.0,83,0,0,0,0,0,0,0,1
38.2,104,1,0,0,0,0,0,0,0
39.5,90,0,0,1,0,0,0,0,0
38.6,111,1,0,1,1,0,0,0,1
39.1,86,0,0,0,0,0,0,0,0
39.0,99,0,1,0,0,0,0,0,0
38.4,143,0,0,0,0,0,0,0,0
37.5,98,0,0,0,0,0,0,0,0
38.6,52,0,0,0,1,0,0,0,1
38.8,61,1,0,1,0,1,0,0,2
38.9,104,0,0,0,0,0,0,0,0
38.7,80,0,0,1,1,0,0,0,1
40.2,93,0,0,0,0,0,0,0,1
37.5,136,0,1,1,0,0,0,0,0
37.4,121,0,1,0,0,0,0,0,0
38.3,143,0,0,0,1,0,0,0,1
39.3,97,1,0,0,0,0,0,0,0
37.8,105,0,1,0,0,0,0,0,0
38.7,87,0,1,1,0,0,0,0,0
38.3,102,0,0,1,0,0,0,0,0
40.2,77,0,0,0,0,0,0,0,1
39.2,78,0,0,0,0,0,0,0,0
38.4,82,1,0,1,0,0,0,0,1
38.5,112,0,1,0,0,0,0,0,0
39.0,68,1,0,0,0,0,0,0,0
38.9,114,0,1,1,0,0,0,0,0
39.6,96,0,0,1,0,0,0,0,0
39.1,106,1,0,0,0,0,0,0,0
37.2,122,0,1,0,0,0,0,0,0
38.5,118,1,0,0,1,0,0,0,1
39.1,84,0,0,1,0,0,0,0,0
39.4,93,0,0,0,0,0,0,0,0
38.7,107,0,0,1,0,0,0,0,0
39.2,164,0,1,0,0,0,0,0,1
39.0,81,0,0,0,0,0,0,0,0
39.0,107,0,0,0,0,0,0,0,0
38.1,68,0,0,0,1,0,0,0,1
39.1,101,1,0,0,0,0,0,0,0
37.4,85,0,1,1,0,0,0,0,0
40.2,77,0,1,0,1,0,0,0,1
36.4,101,0,0,0,0,0,0,0,2
39.2,95,0,0,1,1,0,0,0,1
38.0,115,0,0,0,0,0,0,0,0
39.6,98,1,0,0,0,0,0,0,0
37.6,92,0,0,0,0,0,0,0,0
39.0,166,0,0,0,0,0,0,0,1
38.1,119,0,1,1,0,0,0,0,0
39.7,102,0,0,1,0,0,0,0,0
38.1,146,1,0,1,0,0,0,0,1
37.6,123,1,1,0,0,0,0,0,1
38.3,80,0,0,1,0,0,0,0,0
39.0,107,0,0,1,0,0,0,0,0
39.1,105,0,1,1,0,0,0,0,0
39.6,133,0,0,0,0,0,0,0,0
38.1,97,0,0,0,0,0,0,0,0
39.3,102,0,1,0,0,0,0,0,0
39.4,69,1,0,1,0,0,0,0,1
38.0,67,1,1,0,0,0,0,0,1
38.0,109,0,0,1,1,0,0,0,1
39.0,95,0,1,0,0,0,0,0,0
38.3,105,0,1,1,0,0,0,0,0
39.7,125,0,0,0,0,0,0,0,0
38.4,104,0,1,0,0,0,0,0,0
39.1,120,0,0,0,0,0,0,0,0
38.8,116,0,1,1,0,0,0,0,0
39.4,122,1,0,0,0,0,0,0,0
38.0,107,1,1,1,0,0,0,0,1
38.5,70,1,0,1,1,1,0,0,2
38.1,129,0,0,0,0,0,1,0,2
38.8,99,0,0,1,1,0,0,0,1
39.9,114,1,0,0,0,0,0,0,1
37.7,143,0,0,0,0,0,0,0,0
38.0,42,0,0,1,0,0,0,0,0
39.8,94,0,1,0,0,0,0,0,1
37.4,77,0,0,0,0,0,0,1,2
39.4,83,1,0,0,0,0,0,0,0
37.2,94,1,0,1,0,0,0,0,1
38.8,64,0,0,1,0,0,0,0,0
39.4,158,1,0,0,0,1,0,0,2
38.1,98,0,0,0,0,0,0,0,0
39.6,95,0,0,1,0,0,0,0,0
38.2,66,1,0,0,0,0,0,0,0
39.2,58,1,0,1,0,0,0,0,1
37.4,87,1,0,1,0,0,0,0,1
37.8,108,1,0,0,0,0,0,0,0
38.9,100,0,1,0,0,0,0,0,0
39.2,121,0,0,0,0,0,0,0,0
37.9,87,0,0,1,1,0,0,0,1
38.7,82,0,0,0,0,0,0,0,0
37.8,118,0,0,0,0,0,0,0,0
39.6,38,0,0,1,0,0,0,0,0
38.8,94,0,0,1,0,0,0,0,0
39.3,172,1,0,0,0,0,0,0,1
38.3,77,1,0,1,0,0,0,0,1
37.4,108,0,1,0,0,0,0,0,0
38.9,115,1,1,0,0,0,0,0,1
38.8,82,0,0,0,0,0,0,0,0
37.7,99,0,0,0,0,0,0,0,0
38.2,76,0,0,0,0,0,0,0,0
39.1,102,0,1,1,0,0,0,0,0
39.6,73,0,1,0,0,0,0,0,0
36.9,91,0,0,1,0,0,0,0,2
39.4,99,0,0,1,0,0,0,0,0
37.7,89,0,0,0,0,0,0,0,0
38.1,104,0,0,0,0,0,0,0,0
38.9,113,0,0,0,0,0,0,0,0
39.9,76,1,1,1,0,0,0,0,1
39.0,116,0,0,1,0,0,0,0,0
37.9,69,1,0,0,0,0,0,0,0
39.3,118,1,0,1,0,0,0,0,1
38.1,125,0,0,1,0,0,0,0,0
37.2,45,0,0,0,0,0,0,0,0
40.0,100,0,0,0,0,0,0,0,1
38.0,88,0,0,1,0,0,0,0,0
37.3,115,0,1,0,0,0,0,0,0
38.2,66,0,1,0,0,0,0,0,0
39.6,110,0,1,0,0,0,0,0,0
40.4,60,1,0,1,0,0,0,0,1
38.9,135,0,0,0,1,0,0,0,1
38.1,105,1,0,0,0,0,0,0,0
39.7,130,0,0,1,0,0,0,0,0
37.8,99,1,1,0,0,0,0,0,1
38.4,82,1,0,1,1,0,0,0,1
39.8,86,0,0,0,0,0,0,0,1
39.3,110,0,0,0,0,0,1,0,2
38.8,88,0,0,0,0,1,0,0,2
39.6,84,0,0,1,0,0,0,0,0
38.3,57,0,0,0,0,0,0,0,0
37.8,81,1,1,1,0,0,0,0,1
36.4,45,0,0,1,0,0,0,0,2
38.2,96,1,0,1,0,0,0,0,1
39.0,61,1,0,0,0,0,0,0,0
39.6,83,0,0,0,0,0,0,0,0
39.3,126,0,1,1,0,0,0,0,0
38.8,89,0,0,0,0,0,0,0,0
39.0,85,0,0,0,0,0,0,0,0
38.7,107,0,0,0,0,0,0,0,0
37.8,108,0,0,0,1,0,0,0,1
37.8,71,0,1,0,0,0,0,1,2
39.4,59,0,0,0,0,0,0,0,0
40.9,88,0,0,0,0,0,0,0,2
39.0,137,0,0,1,0,0,0,0,0
38.4,124,0,0,1,0,0,0,0,0
37.6,91,0,1,0,0,0,0,0,0
38.7,150,1,1,0,0,0,0,0,1
40.0,100,0,0,0,0,0,0,0,1
37.3,127,0,0,1,0,0,0,0,0
40.3,72,0,0,0,0,0,0,0,1
39.6,109,0,1,1,0,0,0,0,0
37.8,130,0,0,0,0,0,0,0,0
39.8,64,0,0,1,0,0,0,0,1
37.7,106,0,0,0,0,0,0,0,0
38.3,138,1,1,1,1,0,0,0,1
38.3,126,1,0,0,0,0,0,0,0
37.7,81,1,1,1,0,0,0,0,1
38.8,62,0,0,0,1,0,0,0,1
37.9,87,0,0,1,1,0,0,0,1
38.5,74,1,0,0,1,0,0,0,1
38.0,94,1,0,0,0,0,0,0,0
38.5,125,0,0,0,0,0,0,0,0
38.4,104,1,0,1,0,0,0,0,1
38.7,68,0,0,0,0,0,0,0,0
